year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,county_padded,fips_full,GDD_GS,KDD_GS,TMAX_AVG_GS,PREC_GS,CHD_GS,GDD_SGF,KDD_SGF,TMAX_AVG_SGF,PREC_SGF,CHD_SGF
1966,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",74.1,,24.583333333333332,432.8159999999999,025,31025,1626.7999999999997,178.69000000000003,24.636721311475412,432.8500000000001,36.0,666.05,119.19000000000001,30.66239130434783,100.43,18.0
1967,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",78.1,,24.444444444444443,711.1999999999998,025,31025,1517.9000000000005,109.27,24.478961748633882,711.2399999999999,30.0,578.9,62.99999999999998,29.15456521739131,104.46000000000001,14.0
1968,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.1,,25.51851851851852,590.55,025,31025,1677.2199999999996,201.14999999999995,25.525792349726768,590.2000000000002,40.0,647.4000000000001,97.88999999999999,30.39891304347826,165.19,18.0
1969,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",94.1,,25.5462962962963,518.668,025,31025,1729.3700000000001,149.69000000000003,25.584535519125684,518.78,35.0,667.4999999999999,96.19,30.52195652173913,111.89000000000003,20.0
1970,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62.2,,26.694444444444443,498.09399999999994,025,31025,1905.8000000000002,255.01000000000002,26.738415300546443,497.94,54.0,679.21,136.07,31.38369565217391,127.43,21.0
1971,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.1,,26.296296296296294,372.364,025,31025,1782.5799999999995,221.53,26.309562841530063,372.74000000000007,52.0,588.3600000000001,56.97000000000001,29.120434782608694,91.15,16.0
1972,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99.0,,25.111111111111114,532.13,025,31025,1708.3300000000002,175.99,25.13360655737705,531.8800000000001,40.0,606.32,69.26000000000002,28.925434782608693,103.73,17.0
1973,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.1,,24.87962962962963,680.72,025,31025,1720.59,159.21,24.911639344262294,680.7,37.0,627.04,59.589999999999996,29.215652173913046,204.18,11.0
1974,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.6,,25.972222222222218,382.01599999999996,025,31025,1686.67,279.38,26.018688524590164,382.0,44.0,689.7600000000001,208.20000000000005,32.69195652173913,64.52,30.0
1975,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.7,,25.527777777777775,441.9599999999999,025,31025,1795.6900000000003,251.97999999999996,25.598688524590163,441.85,50.0,696.58,144.92,31.74434782608695,95.10000000000001,28.0
1976,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.1,,26.435185185185187,415.03599999999994,025,31025,1796.3099999999997,259.0900000000001,26.462513661202184,414.8900000000001,54.0,676.5899999999999,124.27,31.105652173913047,85.59,20.0
1977,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.9,,27.009259259259263,678.688,025,31025,2015.7000000000005,217.57,27.050819672131148,678.93,32.0,695.97,154.14,31.864347826086956,202.08999999999997,21.0
1978,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",104.9,,25.62037037037037,808.482,025,31025,1798.53,231.11999999999998,25.644426229508195,808.8000000000001,45.0,632.94,90.28999999999999,29.769565217391307,257.33,14.0
1979,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",107.0,,25.12037037037037,455.168,025,31025,1703.4099999999999,164.58999999999997,25.15163934426229,455.0300000000001,34.0,622.2199999999999,76.18,29.004782608695653,154.08999999999997,16.0
1980,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.0,,27.027777777777775,472.694,025,31025,1929.79,365.72,27.06846994535519,472.76000000000005,53.0,739.07,217.69,33.32717391304348,148.63000000000002,26.0
1981,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",97.5,,25.990740740740744,498.60200000000003,025,31025,1786.0100000000002,161.41999999999996,25.99420765027323,498.68999999999994,30.0,648.79,89.5,29.63239130434783,202.14,13.0
1982,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",98.6,,24.037037037037038,796.29,025,31025,1650.4300000000003,119.05,24.091530054644814,796.04,28.0,667.61,107.78999999999999,30.218695652173913,226.41,23.0
1983,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",66.4,,25.38888888888889,490.47399999999993,025,31025,1812.5599999999997,331.28999999999996,25.43896174863388,490.76000000000005,69.0,741.3300000000002,185.75,32.91565217391304,23.119999999999997,38.0
1984,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92.9,,24.824074074074073,676.4019999999999,025,31025,1698.9099999999999,208.86000000000007,24.868852459016388,675.93,45.0,675.49,119.02999999999999,31.34173913043479,56.36,30.0
1985,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",111.5,,24.972222222222218,536.9559999999999,025,31025,1701.4099999999996,140.21999999999997,24.995081967213117,536.7399999999999,30.0,604.38,72.14,29.328260869565216,165.84,16.0
1986,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132.3,,25.453703703703706,779.526,025,31025,1807.8000000000006,125.41999999999999,25.461693989071037,779.6999999999999,29.0,622.4699999999999,66.08,28.964565217391304,228.48,16.0
1987,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110.7,,26.277777777777782,709.93,025,31025,1888.28,215.26999999999998,26.320109289617484,709.8,41.0,688.8199999999998,117.41999999999997,30.72978260869565,176.99,18.0
1988,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",94.3,,27.39814814814815,421.13199999999995,025,31025,1932.72,305.85000000000014,27.419617486338794,420.70000000000005,57.0,683.04,136.48000000000002,31.131304347826084,93.97999999999999,25.0
1989,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.3,,25.787037037037038,583.438,025,31025,1726.76,189.04,25.830109289617486,583.38,39.0,651.2099999999999,106.07000000000002,30.410217391304347,85.44999999999999,22.0
1990,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110.7,,25.43518518518518,542.7979999999999,025,31025,1771.2399999999998,229.73,25.442185792349726,542.87,44.0,584.11,65.64,28.491304347826084,288.53000000000003,10.0
1991,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.9,,26.527777777777775,467.36,025,31025,1917.06,230.65999999999997,26.551475409836055,467.45000000000005,50.0,623.3700000000001,89.96000000000001,29.66847826086956,150.54000000000002,16.0
1992,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.5,,24.027777777777782,585.47,025,31025,1493.3700000000001,45.28,24.050546448087438,585.5400000000001,14.0,533.47,20.970000000000002,26.9704347826087,254.29,7.0
1993,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.2,,23.462962962962962,1053.846,025,31025,1560.9499999999998,87.94,23.515464480874318,1053.8200000000002,16.0,613.9899999999999,32.290000000000006,28.110652173913042,401.90999999999997,6.0
1994,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134.1,,25.499999999999996,533.4,025,31025,1755.7099999999994,134.44,25.528251366120223,533.22,32.0,564.42,34.54,28.094565217391306,164.32,7.0
1995,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82.5,,24.842592592592595,503.936,025,31025,1692.9500000000003,248.24,24.880710382513666,503.69,53.0,698.26,157.19,31.69,88.81,28.0
1996,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125.4,,24.01851851851852,694.4359999999999,025,31025,1587.6699999999998,100.17000000000002,24.037486338797816,694.1300000000001,21.0,578.76,33.07000000000001,28.108260869565214,161.18,7.0
1997,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.2,,24.777777777777775,520.6999999999999,025,31025,1668.22,177.89000000000004,24.80999999999999,520.99,39.0,623.4100000000001,88.83000000000001,29.389565217391304,132.98999999999998,18.0
1998,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134.3,,26.37037037037037,702.564,025,31025,1945.97,231.38999999999996,26.402677595628408,702.5599999999998,44.0,650.3900000000001,68.38,29.29108695652174,164.16000000000003,12.0
1999,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.5,,25.046296296296294,677.672,025,31025,1719.6299999999992,181.60999999999999,25.08710382513661,677.5899999999999,35.0,680.5300000000001,120.43999999999997,30.469565217391303,130.88,18.0
2000,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.3,,26.907407407407405,443.9919999999999,025,31025,1926.65,268.25000000000006,26.935901639344255,444.12000000000006,48.0,681.58,91.47999999999999,30.16673913043478,128.69000000000003,21.0
2001,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.5,,26.277777777777775,557.0219999999999,025,31025,1887.56,239.51999999999992,26.314863387978146,557.12,49.0,727.46,141.39999999999998,31.619782608695647,64.3,26.0
2002,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",52.8,,27.06481481481482,470.154,025,31025,1972.2299999999993,350.25,27.09322404371585,470.1700000000001,63.0,744.9300000000001,199.83,33.08369565217391,77.12,29.0
2003,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",95.8,,25.944444444444443,389.63599999999997,025,31025,1749.91,245.34999999999997,26.00289617486339,389.64000000000004,51.0,683.5,126.11999999999999,31.61760869565218,45.959999999999994,28.0
2004,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.1,,25.555555555555557,463.042,025,31025,1716.6199999999992,108.66999999999997,25.57628415300547,462.89,27.0,553.67,42.980000000000004,27.59304347826087,114.12999999999998,6.0
2005,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",134.6,,27.175925925925927,460.50200000000007,025,31025,1979.6799999999996,273.0199999999999,27.194535519125687,460.43999999999994,56.0,685.64,139.63000000000002,31.32913043478261,134.63,26.0
2006,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",126.1,,26.43518518518518,589.026,025,31025,1862.78,238.38000000000002,26.472076502732236,589.0699999999999,40.0,707.39,153.29,31.917826086956524,174.25,20.0
2007,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",127.8,,26.296296296296294,726.1860000000001,025,31025,1967.84,213.15999999999994,26.34103825136612,726.25,48.0,721.02,131.65999999999997,31.69130434782609,135.23000000000002,24.0
2008,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.0,,24.75,778.7639999999999,025,31025,1676.99,110.80000000000001,24.788688524590164,778.4599999999999,27.0,668.86,82.98,30.426956521739132,118.94000000000003,19.0
2009,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.6,,24.425925925925924,517.6519999999999,025,31025,1605.0899999999992,78.95,24.458360655737707,517.51,19.0,569.93,36.529999999999994,28.245,141.29000000000002,9.0
2010,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.5,,26.324074074074076,785.1139999999999,025,31025,1898.75,191.04999999999998,26.345628415300542,785.1200000000001,42.0,712.06,104.68999999999998,30.87391304347826,164.55,21.0
2011,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.4,,25.36111111111111,595.63,025,31025,1764.6500000000003,202.19000000000003,25.400655737704916,595.7100000000003,34.0,735.0899999999999,127.66000000000001,31.46369565217392,167.26,19.0
2012,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84.3,,28.51851851851852,378.46,025,31025,2041.7399999999998,432.2799999999999,28.575573770491804,378.36000000000007,79.0,762.73,248.12,34.27739130434782,18.63,34.0
2013,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150.3,,25.046296296296294,543.56,025,31025,1801.2000000000003,181.81000000000003,25.089234972677602,543.6400000000001,42.0,609.64,57.50999999999999,28.999565217391304,59.75,17.0
2014,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.2,,25.222222222222225,735.3299999999999,025,31025,1711.8099999999997,107.99999999999997,25.25688524590164,735.41,22.0,564.3299999999999,45.03999999999999,28.423913043478255,75.47,10.0
2015,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.0,,25.425925925925924,904.4939999999999,025,31025,1781.2499999999995,139.10999999999999,25.446502732240432,904.4500000000003,28.0,640.14,71.83,29.561956521739134,191.52999999999997,13.0
2016,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.3,,26.296296296296294,842.0099999999999,025,31025,1910.1499999999996,198.24999999999997,26.29191256830601,841.68,43.0,653.6500000000001,76.23,29.576956521739135,229.36,16.0
2017,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.3,,25.916666666666668,591.566,025,31025,1812.4400000000003,179.38,25.929071038251365,591.92,35.0,629.84,76.97,29.46239130434783,90.33999999999999,14.0
2018,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.4,,25.805555555555554,611.886,025,31025,1947.64,229.57999999999998,25.861366120218584,609.9799999999999,46.0,649.02,83.25,30.18934782608696,126.13999999999999,21.0
2019,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.7,,25.462962962962962,699.262,025,31025,1846.2399999999998,144.27999999999997,25.47464480874318,699.3000000000002,34.0,672.6,75.62,29.866956521739134,127.44,18.0
2020,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.4,2.1,25.518518518518515,460.24799999999993,025,31025,1815.19,195.8,25.51508196721311,462.1399999999998,49.0,659.91,62.94,29.71326086956522,150.76999999999998,18.0
2021,31,025,nan,6,,,,26.25,511.048,025,31025,1906.6399999999999,211.86,26.344535519125685,510.6900000000001,51.0,643.9000000000001,69.54999999999998,29.80869565217391,111.03,18.0
2022,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132.5,4.2,26.537037037037038,409.19399999999996,025,31025,1895.9199999999998,274.73999999999995,26.543114754098358,409.2000000000001,56.0,695.8600000000001,135.53,31.555434782608696,51.46,25.0
2023,31,025,06,6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.7,3.0,27.009259259259263,480.56800000000004,025,31025,1902.0600000000004,194.85,27.02770491803278,366.49000000000007,42.0,609.4199999999998,44.580000000000005,28.4995652173913,134.01,8.0
1926,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",22.3,,26.287037037037035,449.326,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1927,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.5,,23.722222222222218,602.234,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1928,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.4,,24.75,349.504,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1929,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.9,,24.36111111111111,557.0219999999999,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1930,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",20.6,,26.12962962962963,462.026,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1931,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.1,,27.60185185185186,273.558,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1932,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",22.8,,25.879629629629623,433.324,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1933,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.8,,26.287037037037038,404.62199999999996,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1934,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",3.8,,27.722222222222218,407.16200000000003,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1935,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.3,,23.490740740740744,477.5199999999999,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1936,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",1.3,,28.35185185185185,301.498,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1937,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.5,,25.90740740740741,446.532,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1938,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21.0,,25.888888888888886,552.1959999999999,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1939,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",22.8,,27.222222222222225,377.18999999999994,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1940,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.1,,25.564814814814813,383.5399999999999,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1941,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.9,,25.537037037037038,486.15599999999995,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1942,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.3,,24.148148148148152,454.152,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1943,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.5,,25.444444444444443,376.682,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1944,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,,23.666666666666668,774.9539999999998,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1945,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,,22.814814814814813,461.26399999999995,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1946,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.6,,25.037037037037038,371.85599999999994,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1947,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21.0,,24.694444444444446,394.46199999999993,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1948,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.1,,25.925925925925927,427.99,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1949,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.1,,24.990740740740737,512.572,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1950,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,,22.39814814814815,472.694,027,31027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1951,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,,21.833333333333332,773.43,027,31027,1253.9999999999998,65.30000000000001,21.896120218579235,773.2899999999998,21.0,543.3299999999999,62.07000000000002,28.059782608695652,211.69,19.0
1952,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.1,,25.37037037037037,423.164,027,31027,1636.5600000000002,191.18,25.39207650273224,423.2799999999998,47.0,588.4599999999999,86.95,29.849565217391312,127.52,20.0
1953,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,,24.555555555555557,510.79400000000004,027,31027,1612.5500000000002,185.91999999999996,24.588524590163935,510.6600000000001,36.0,615.64,80.92999999999999,30.082608695652173,156.09,14.0
1954,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.5,,24.87962962962963,498.348,027,31027,1617.6,173.96000000000004,24.901092896174863,498.42999999999984,40.0,637.42,125.91,30.69347826086956,62.89,24.0
1955,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",9.6,,27.62037037037037,309.626,027,31027,1871.4999999999998,344.9100000000001,27.674808743169397,309.59000000000003,61.0,735.8499999999999,187.48999999999998,33.04391304347826,63.05,30.0
1956,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",17.5,,25.90740740740741,347.726,027,31027,1672.4199999999998,254.69000000000003,25.933606557377047,347.56000000000006,44.0,608.66,81.88000000000002,30.21630434782608,131.58,14.0
1957,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.6,,23.972222222222218,542.544,027,31027,1505.7,149.48000000000002,24.0275956284153,542.6099999999998,27.0,685.75,128.88000000000002,31.55586956521739,153.45999999999995,20.0
1958,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.3,,24.87037037037037,401.31999999999994,027,31027,1530.3799999999999,132.22000000000003,24.925628415300547,401.18,33.0,580.5,67.71000000000001,28.957391304347826,176.88,14.0
1959,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.0,,25.26851851851852,505.96799999999996,027,31027,1641.08,205.64,25.29939890710382,505.54,46.0,591.5999999999999,70.19999999999999,29.74326086956522,132.04000000000002,16.0
1960,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.5,,24.35185185185185,633.2220000000001,027,31027,1494.5600000000002,130.11,24.38901639344262,633.2099999999999,31.0,596.28,84.39999999999999,30.063695652173916,63.82999999999999,17.0
1961,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.7,,23.73148148148148,410.972,027,31027,1424.53,148.61,23.774480874316936,410.85999999999984,28.0,594.5899999999999,76.35000000000002,30.338478260869564,114.78000000000002,15.0
1962,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.1,,23.962962962962962,610.616,027,31027,1471.7599999999998,68.78999999999999,24.023606557377047,610.6899999999999,14.0,554.14,36.5,28.263043478260876,165.16000000000003,5.0
1963,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51.3,,25.287037037037038,536.702,027,31027,1665.3099999999997,140.76999999999998,25.31327868852459,536.8700000000001,26.0,625.35,71.9,29.648043478260867,197.84,13.0
1964,31,027,03,3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.4,,24.916666666666668,558.0379999999999,027,31027,1565.06,188.51999999999995,24.958415300546445,557.8100000000001,43.0,632.99,127.99,30.592391304347824,147.5,24.0
