year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,fips,tmax_m01,tmax_m02,tmax_m03,tmax_m04,tmax_m05,tmax_m06,tmax_m07,tmax_m08,tmax_m09,tmax_m10,tmax_m11,tmax_m12,prcp_m01,prcp_m02,prcp_m03,prcp_m04,prcp_m05,prcp_m06,prcp_m07,prcp_m08,prcp_m09,prcp_m10,prcp_m11,prcp_m12
1933,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",16.9,,28.33333333333333,440.69,31145,,,,,,,,,,,,,,,,,,,,,,,,
1934,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",0.8,,30.08333333333333,285.75,31145,,,,,,,,,,,,,,,,,,,,,,,,
1935,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",4.5,,26.05555555555556,449.072,31145,,,,,,,,,,,,,,,,,,,,,,,,
1936,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",4.1,,29.62962962962963,291.338,31145,,,,,,,,,,,,,,,,,,,,,,,,
1937,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",3.1,,28.703703703703702,315.468,31145,,,,,,,,,,,,,,,,,,,,,,,,
1938,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",4.4,,28.52777777777777,422.402,31145,,,,,,,,,,,,,,,,,,,,,,,,
1939,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",5.6,,29.63888888888889,276.606,31145,,,,,,,,,,,,,,,,,,,,,,,,
1940,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",4.4,,28.05555555555556,257.556,31145,,,,,,,,,,,,,,,,,,,,,,,,
1941,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",18.3,,26.85185185185186,582.168,31145,,,,,,,,,,,,,,,,,,,,,,,,
1942,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.8,,27.157407407407405,494.538,31145,,,,,,,,,,,,,,,,,,,,,,,,
1943,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.2,,28.04629629629629,295.148,31145,,,,,,,,,,,,,,,,,,,,,,,,
1944,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.9,,26.009259259259263,537.972,31145,,,,,,,,,,,,,,,,,,,,,,,,
1945,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.6,,25.805555555555557,436.6259999999999,31145,,,,,,,,,,,,,,,,,,,,,,,,
1946,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",17.8,,27.60185185185185,453.644,31145,,,,,,,,,,,,,,,,,,,,,,,,
1947,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21.0,,26.787037037037035,420.878,31145,,,,,,,,,,,,,,,,,,,,,,,,
1948,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",22.1,,28.472222222222214,398.78,31145,,,,,,,,,,,,,,,,,,,,,,,,
1949,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.6,,26.666666666666668,459.48599999999993,31145,,,,,,,,,,,,,,,,,,,,,,,,
1950,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.6,,25.52777777777777,441.4519999999999,31145,,,,,,,,,,,,,,,,,,,,,,,,
1951,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.1,,24.935185185185187,583.184,31145,5.47258064516129,9.1325,10.15516129032258,16.828666666666667,23.80870967741935,24.938666666666666,29.700322580645164,30.346129032258066,23.949666666666666,18.21483870967742,10.163333333333332,2.3187096774193545,3.56,9.959999999999999,10.77,55.31,92.03999999999999,108.24,129.87,97.61,100.25999999999999,24.54,3.73,4.9799999999999995
1952,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.8,,28.370370370370367,351.282,31145,5.861612903225807,8.47448275862069,6.0277419354838715,17.098,23.376129032258063,34.17133333333334,33.33354838709677,32.05516129032258,30.15533333333333,21.889032258064514,9.699333333333334,3.688709677419355,3.96,23.63,34.04,69.34,86.82,27.5,95.05,64.31,8.34,3.01,19.720000000000002,6.609999999999999
1953,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",11.3,,27.83333333333333,343.916,31145,9.402258064516127,9.225357142857144,14.047096774193548,16.066333333333333,22.82032258064516,32.58,32.80516129032258,32.248064516129034,30.527333333333335,23.355483870967742,9.778666666666668,3.376451612903226,0.38,11.32,33.72,61.709999999999994,81.03999999999999,47.74,108.77,35.22,9.28,34.480000000000004,66.62,21.73
1954,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",15.8,,29.10185185185185,269.24,31145,2.9429032258064516,14.980714285714285,9.285483870967743,22.081666666666667,20.981612903225805,31.987333333333332,36.57258064516129,32.138387096774196,30.897333333333332,18.063870967741938,14.822000000000001,7.801612903225807,1.97,1.8499999999999999,7.87,18.0,85.17,35.46,34.61,73.36,22.71,37.29,0.63,3.09
1955,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",14.4,,28.509259259259263,308.864,31145,0.7877419354838711,2.2896428571428573,12.141935483870967,21.226,25.828387096774193,26.273000000000003,35.82677419354839,33.97838709677419,27.908666666666665,21.63741935483871,8.863666666666667,0.7338709677419355,16.009999999999998,16.35,2.85,23.38,60.75,77.06,26.32,33.949999999999996,87.25,4.12,1.94,11.360000000000001
1956,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",20.2,,28.12962962962963,249.936,31145,2.814516129032258,4.031724137931034,13.309354838709679,16.037333333333333,25.622258064516128,32.981,32.95225806451613,31.575806451612905,29.635666666666665,24.044193548387096,10.819666666666667,8.038064516129033,9.07,6.35,7.32,38.14,28.17,60.589999999999996,48.64,67.23,7.36,17.3,7.48,8.02
1957,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.8,,25.60185185185185,496.062,31145,-0.7090322580645162,9.543214285714285,9.987741935483871,14.264000000000001,20.73032258064516,27.320333333333334,33.43806451612903,32.32838709677419,25.49233333333333,16.60516129032258,8.681000000000001,10.311612903225807,5.38,5.73,38.41,66.36,170.60999999999999,114.61999999999999,56.459999999999994,40.87,47.17,63.34,12.32,4.5
1958,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.2,,26.16666666666667,388.62,31145,6.473870967741935,3.1846428571428573,0.682258064516129,14.610333333333333,24.5841935483871,28.067,29.551935483870967,31.912580645161288,28.345666666666666,22.02548387096774,12.095666666666666,4.343870967741935,4.0,37.85,54.68,52.8,78.42,64.21,116.53999999999999,54.45,22.07,8.19,17.720000000000002,11.18
1959,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.5,,27.18518518518518,371.094,31145,2.6416129032258064,2.736785714285714,11.261935483870968,18.072333333333333,23.414193548387097,31.354666666666667,31.612903225806452,33.4458064516129,25.262999999999998,17.388387096774192,9.825333333333333,8.35483870967742,17.91,8.610000000000001,55.279999999999994,36.9,59.94,81.35,61.67,76.58,54.9,67.53,0.42,8.71
1960,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.9,,27.462962962962965,293.624,31145,-0.06451612903225815,-1.7400000000000002,4.82774193548387,19.89,23.14774193548387,27.64766666666667,31.88290322580645,32.813870967741934,29.343666666666664,21.643870967741936,13.437000000000001,4.497741935483871,38.62,55.9,22.53,35.269999999999996,67.54,106.75,29.42,34.32,20.22,40.839999999999996,4.93,21.38
1961,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.1,,25.527777777777786,429.006,31145,5.376774193548387,9.612142857142857,10.999354838709678,14.787666666666667,20.417096774193546,29.058,32.73193548387097,32.108709677419355,24.051333333333332,20.466451612903228,8.818000000000001,1.2151612903225808,0.0,1.66,33.480000000000004,35.64,178.18,73.72,36.26,53.12,52.02,7.0,22.79,19.65
1962,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",63.2,,26.805555555555557,533.654,31145,2.2061290322580644,7.498928571428571,8.515161290322581,19.587333333333333,27.82225806451613,26.649333333333335,30.398064516129033,31.679354838709674,24.670666666666666,21.98193548387097,11.898,7.077419354838709,1.77,10.09,52.54,7.1,120.03,170.87,149.77,56.849999999999994,28.73,31.99,7.210000000000001,14.870000000000001
1963,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57.2,,28.7037037037037,419.862,31145,-2.3951612903225805,9.956071428571429,13.039354838709677,20.473333333333336,24.817419354838712,32.28933333333333,34.799677419354836,32.10967741935484,27.785,25.356129032258064,13.705,2.1164516129032256,16.66,2.24,42.29,30.95,43.1,72.89,70.78,71.94,130.01,8.2,14.2,4.890000000000001
1964,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.5,,27.268518518518523,364.744,31145,8.380967741935484,4.496896551724138,9.38258064516129,17.087333333333333,26.143225806451614,28.877333333333333,34.36258064516129,30.25483870967742,26.956000000000003,21.85225806451613,12.170666666666667,6.094516129032258,0.0,21.4,34.57,71.82,32.01,82.65,90.03999999999999,56.7,31.78,2.4,3.2,2.06
1965,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82.4,,25.759259259259256,623.316,31145,7.015483870967741,4.477142857142857,4.591612903225807,20.641000000000002,25.866451612903226,26.755999999999997,31.37741935483871,30.063548387096777,19.773000000000003,21.69516129032258,13.870000000000001,6.956129032258065,18.580000000000002,14.11,17.71,13.8,118.42999999999999,131.7,130.06,80.46,148.77,65.47,0.0,16.29
1966,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91.6,,26.60185185185185,369.3159999999999,31145,-0.2680645161290323,1.9982142857142857,13.603548387096774,15.787,26.51967741935484,29.253333333333334,33.39806451612903,28.513548387096773,26.235333333333333,20.937096774193545,12.143666666666666,3.5625806451612902,14.63,10.42,15.56,19.67,2.1,102.06,131.42000000000002,61.0,53.38,29.15,4.779999999999999,14.219999999999999
1967,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",93.0,,25.14814814814815,497.84,31145,4.974838709677419,9.233214285714286,15.492258064516129,19.53533333333333,20.280967741935484,26.073666666666668,29.147096774193546,30.190322580645162,25.687666666666665,22.19451612903226,11.205,4.146451612903226,7.289999999999999,0.59,0.76,22.03,113.97999999999999,143.41,105.75999999999999,42.36,70.19,13.200000000000001,9.05,5.82
1968,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",98.4,,26.88888888888889,383.032,31145,4.714838709677419,6.90896551724138,16.113225806451613,18.55933333333333,20.573548387096775,31.81,32.63129032258065,30.738387096774193,27.05233333333333,21.52225806451613,9.751000000000001,0.5135483870967742,1.6099999999999999,8.26,7.46,49.28,55.23,66.24,63.11,116.67,32.7,30.610000000000003,10.58,19.2
1969,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99.7,,27.08333333333333,462.026,31145,-1.1193548387096774,2.85,6.019032258064517,20.31,23.8141935483871,26.523666666666667,32.47741935483871,31.67290322580645,27.666999999999998,13.236129032258065,12.691,4.911935483870968,11.719999999999999,22.84,12.23,26.84,167.0,57.83,123.65,38.44,48.28,103.88,4.71,10.959999999999999
1970,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",93.1,,27.990740740740744,283.972,31145,2.591290322580645,11.292857142857143,7.243870967741936,17.641666666666666,27.200967741935486,29.439666666666668,33.652903225806455,34.111612903225804,25.816333333333333,16.942903225806454,9.703333333333335,8.140645161290323,5.05,0.08,24.96,22.240000000000002,49.57,79.49000000000001,56.379999999999995,22.74,53.3,24.38,17.49,0.32
1971,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",97.0,,26.425925925925927,436.88,31145,3.145806451612903,4.734285714285714,10.597741935483871,18.011333333333333,20.59032258064516,31.205666666666666,30.720645161290324,32.111612903225804,25.855,20.779999999999998,11.653333333333334,5.627096774193548,8.02,35.95,19.13,121.86000000000001,81.67,82.74,77.30000000000001,27.22,45.86,44.68,54.83,1.4500000000000002
1972,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",111.8,,26.26851851851852,379.476,31145,3.3380645161290325,9.459310344827585,17.00032258064516,17.854333333333333,22.94,29.822333333333333,30.312580645161294,30.559677419354838,26.130333333333333,17.995483870967742,5.183000000000001,-0.8438709677419355,3.91,2.63,9.09,34.97,86.19,118.06,56.16,58.35,25.71,16.66,45.73,15.03
1973,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.1,,25.925925925925927,519.684,31145,3.4235483870967744,6.844285714285713,10.849677419354839,15.848666666666666,22.497096774193547,30.321666666666665,31.593548387096774,32.84967741935484,22.421333333333333,20.57161290322581,9.189333333333334,2.475806451612903,15.74,1.94,83.64,65.77,61.83,44.660000000000004,147.09,41.04,159.20000000000002,23.66,36.68,31.62
1974,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",102.2,,27.39814814814815,345.948,31145,-0.3770967741935484,10.096785714285714,13.95,18.974,25.53548387096774,29.334999999999997,35.938709677419354,28.941290322580645,25.621333333333332,21.013548387096773,11.048666666666666,5.21225806451613,8.34,2.69,16.28,48.959999999999994,57.019999999999996,122.17,46.419999999999995,64.95,6.23,29.740000000000002,8.96,9.09
1975,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100.2,,26.62037037037037,459.48599999999993,31145,6.125806451612903,2.8275,7.827096774193548,16.94633333333333,24.211290322580645,28.03666666666667,33.31032258064516,31.963225806451614,25.202333333333335,22.989677419354837,9.270999999999999,4.15258064516129,3.89,16.37,21.26,43.75,62.94,186.51999999999998,75.11,54.87,36.25,2.67,81.17,2.11
1976,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.3,,27.13888888888889,364.49,31145,3.304193548387097,12.134137931034482,12.139999999999999,18.192,22.316451612903226,30.011666666666667,33.11322580645161,32.82774193548387,26.400666666666666,17.01483870967742,10.541666666666666,7.949354838709677,18.34,3.37,25.42,79.54,65.42,63.06999999999999,59.76,30.17,66.48,22.490000000000002,4.79,0.0
1977,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",117.7,,27.648148148148152,518.6679999999999,31145,1.1896774193548387,11.325000000000001,12.44774193548387,19.574666666666666,24.62,30.65533333333333,33.821290322580644,29.330645161290324,27.86,20.42838709677419,11.633999999999999,5.821935483870967,5.55,8.8,92.62,111.06,174.0,41.78,68.53999999999999,101.91,21.29,7.539999999999999,10.95,12.610000000000001
1978,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",109.4,,27.814814814814813,289.052,31145,-2.4512903225806455,-1.612142857142857,10.881935483870967,18.649,22.129354838709677,30.249333333333333,34.44548387096774,31.782258064516128,29.65266666666667,21.406129032258065,8.825666666666667,2.115806451612903,6.23,30.290000000000003,8.77,43.2,79.65,14.860000000000001,69.76,77.41,3.82,24.88,22.92,8.58
1979,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",119.0,,26.59259259259259,502.666,31145,-4.529354838709677,3.1689285714285718,11.499677419354839,18.099666666666668,22.406451612903226,28.59733333333333,30.63193548387097,30.384516129032257,29.461000000000002,22.490645161290324,7.578,9.455806451612903,24.26,0.45,71.74,62.76,83.16,92.81,157.59,97.6,9.05,39.57,21.24,9.64
1980,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",94.4,,28.10185185185185,345.43999999999994,31145,1.5109677419354839,3.4820689655172417,7.81741935483871,17.516000000000002,23.102580645161293,30.697999999999997,35.994516129032256,33.11096774193548,28.15666666666667,21.063870967741938,13.685,9.991612903225807,18.939999999999998,18.98,72.53,38.45,53.68,80.86,37.89,97.49,37.29,11.09,1.4400000000000002,1.76
1981,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.2,,27.08333333333333,501.65,31145,8.240645161290322,8.558214285714286,13.226774193548387,22.345333333333333,20.04741935483871,30.581666666666667,31.47774193548387,30.07741935483871,27.995,18.84225806451613,13.413,5.374516129032258,3.64,9.21,71.57,100.84,138.4,37.36,129.18,78.44,17.25,9.030000000000001,51.089999999999996,12.78
1982,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.7,,25.77777777777777,440.69,31145,1.542258064516129,5.877142857142857,11.515161290322581,17.663333333333334,22.618387096774192,25.038666666666664,32.53741935483871,30.783548387096772,26.005999999999997,19.294838709677418,9.471666666666666,6.497419354838709,6.45,12.940000000000001,21.740000000000002,39.559999999999995,137.61,101.3,54.589999999999996,80.86,26.67,59.24,13.18,45.34
1983,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",89.9,,26.787037037037035,328.92999999999995,31145,2.8454838709677417,7.971785714285715,9.790645161290323,13.452,20.337741935483873,26.558666666666667,34.534193548387094,36.189677419354844,29.646666666666665,19.720967741935485,10.496333333333332,-6.216774193548387,4.53,10.91,83.65,32.67,131.48,83.85,39.370000000000005,18.75,22.54,7.55,47.47,14.58
1984,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.7,,26.15740740740741,367.792,31145,1.3077419354838709,8.271724137931034,8.17741935483871,13.075666666666667,22.50483870967742,29.549,32.57709677419355,33.77967741935484,25.522,16.291612903225808,11.829,4.392903225806452,11.27,35.1,51.67,135.37,78.5,77.44,53.5,19.759999999999998,1.6099999999999999,94.29,12.65,16.68
1985,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",136.5,,26.759259259259256,466.0899999999999,31145,0.8383870967741937,2.9546428571428573,14.737741935483871,20.848666666666666,25.018387096774195,28.928333333333335,32.600967741935484,29.654838709677417,23.512999999999998,18.180967741935483,3.5116666666666663,1.6767741935483873,17.18,5.880000000000001,18.759999999999998,75.13,103.83,97.05,78.25999999999999,36.06,75.72,35.12,11.96,13.75
1986,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",102.3,,27.509259259259256,377.698,31145,10.79483870967742,7.429285714285714,16.486129032258063,20.604,23.56483870967742,30.651999999999997,33.24322580645161,30.406451612903226,26.588,18.888387096774192,11.312000000000001,6.591290322580646,0.0,8.27,16.39,34.79,87.22,92.84,73.73,51.81,37.31,73.39,8.36,12.08
1987,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",122.1,,27.574074074074076,396.24,31145,6.490645161290323,9.742500000000001,9.941290322580645,20.181333333333335,24.696129032258067,30.968666666666667,32.89032258064516,29.898387096774194,26.750999999999998,19.781612903225806,11.512666666666666,5.674516129032258,2.52,31.31,76.92,31.81,101.24,105.39,76.8,44.46,36.5,8.620000000000001,55.56,18.95
1988,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",125.4,,28.185185185185187,454.15199999999993,31145,-0.3258064516129033,6.313793103448275,13.323870967741934,18.535,25.374193548387098,33.69133333333333,32.061290322580646,32.57,26.881666666666668,19.390967741935484,13.192333333333332,9.39516129032258,30.97,3.9899999999999998,4.48,37.69,100.42,42.01,131.65,100.74,41.98,3.09,9.36,10.709999999999999
1989,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",112.5,,26.916666666666668,375.666,31145,9.040967741935484,1.2503571428571427,12.102903225806452,22.015,24.254193548387097,27.651,32.59161290322581,29.850645161290323,25.176666666666666,21.780645161290323,13.564666666666666,2.9645161290322584,12.45,8.09,8.84,2.8600000000000003,88.25,111.08,61.790000000000006,69.09,42.84,11.399999999999999,0.0,10.5
1990,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",118.8,,27.40740740740741,324.1039999999999,31145,8.009677419354839,6.1503571428571435,12.856774193548388,18.156333333333336,21.249354838709678,31.572666666666667,32.19225806451613,31.71161290322581,29.632333333333335,20.713870967741936,14.115666666666666,2.57,24.59,2.5399999999999996,57.2,26.240000000000002,139.99,20.36,41.54,76.83,19.28,26.29,33.010000000000005,2.3
1991,31,145,7.0,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",127.7,,27.194444444444446,435.864,31145,3.114516129032258,13.883928571428571,14.168709677419356,18.054333333333332,23.648064516129033,30.18166666666667,32.88548387096774,31.25,27.17233333333333,20.621612903225806,7.432333333333333,7.130645161290323,7.17,8.43,27.820000000000004,79.42,122.57,74.64,85.3,41.68,31.97,22.98,48.88,23.81
