year,state,county,division_yield,division_noaa,data_item,value,cv,temp_gs,pcpn_gs,county_padded,fips_full,tmax_avg_jan,prcp_tot_jan,tmax_avg_feb,prcp_tot_feb,tmax_avg_mar,prcp_tot_mar,tmax_avg_apr,prcp_tot_apr,tmax_avg_may,prcp_tot_may,tmax_avg_jun,prcp_tot_jun,tmax_avg_jul,prcp_tot_jul,tmax_avg_aug,prcp_tot_aug,tmax_avg_sep,prcp_tot_sep,tmax_avg_oct,prcp_tot_oct,tmax_avg_nov,prcp_tot_nov,tmax_avg_dec,prcp_tot_dec
2017,31,099,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.9,,26.194444444444446,521.716,099,31099,2.4448387096774193,19.310000000000002,10.714285714285714,5.57,13.439677419354839,39.25,17.577666666666666,78.47,21.705161290322582,158.37999999999997,30.25333333333333,37.14999999999999,31.480322580645165,103.63000000000001,27.673548387096773,82.36999999999999,27.228666666666662,61.290000000000006,18.944838709677416,68.47,11.876999999999999,4.15,4.1816129032258065,7.36
2018,31,099,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.7,,25.351851851851848,541.02,099,31099,1.217741935483871,12.19,1.4485714285714284,15.119999999999997,11.851612903225806,25.49,12.802000000000001,39.55,25.323225806451607,106.0,30.67166666666667,93.39999999999999,29.905161290322578,144.39000000000001,28.567741935483873,69.63,25.75,88.02,15.490967741935481,82.55,7.912000000000001,21.38,3.5261290322580643,72.48
2019,31,099,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.2,,25.333333333333332,671.3219999999999,099,31099,1.647096774193548,4.359999999999999,-1.9885714285714282,24.970000000000002,6.090322580645162,99.07,18.51866666666666,30.810000000000002,19.153548387096773,195.88,27.50666666666666,129.48000000000002,30.470645161290324,191.42,28.28290322580645,94.6,28.14600000000001,29.14,15.477096774193548,31.64,9.500333333333334,33.25,5.548709677419356,43.11
2020,31,099,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.3,3.4,26.037037037037035,335.534,099,31099,2.323225806451613,22.56,6.371034482758621,7.15,12.224516129032256,57.61,17.433666666666664,12.3,20.603548387096772,170.41,31.03366666666667,36.67,30.73774193548388,78.91999999999999,30.85129032258065,8.299999999999999,25.302999999999997,28.97,16.707741935483874,5.15,14.844666666666665,19.89,6.362258064516131,20.36
2021,31,099,nan,8,,,,26.10185185185185,455.92999999999995,099,31099,3.8577419354838693,20.13,-3.684642857142857,20.43,13.463548387096775,195.67999999999998,16.383333333333336,39.209999999999994,21.331935483870968,155.48000000000005,30.000000000000004,34.6,29.883870967741927,84.91000000000001,30.51967741935484,91.63999999999999,28.016333333333325,47.93,19.731290322580648,41.69,13.505333333333335,7.79,9.563870967741936,4.79
2022,31,099,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.0,5.1,26.86111111111111,347.218,099,31099,4.2706451612903225,5.119999999999999,6.122142857142855,0.0,12.466774193548385,22.990000000000002,18.305333333333333,41.620000000000005,22.247741935483866,84.60999999999999,29.82033333333333,61.12,31.46580645161291,92.39999999999999,31.17290322580645,12.249999999999998,28.177000000000003,55.17999999999999,20.55096774193548,23.08,10.609999999999998,8.33,2.4554838709677416,19.82
2023,31,099,08,8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.8,3.8,26.87037037037037,442.97599999999994,099,31099,1.7793548387096778,33.96,3.9064285714285716,31.1,8.910645161290324,19.040000000000003,19.00633333333333,8.559999999999999,24.330000000000002,84.46,28.519333333333332,126.19000000000004,29.799999999999994,93.45,31.098064516129035,76.22,28.49266666666667,92.63,19.187096774193552,40.57000000000001,13.434999999999997,15.89,6.785161290322581,31.91
1926,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",9.7,,25.73148148148148,347.21799999999996,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1927,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,,24.120370370370367,434.848,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1928,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",22.2,,24.40740740740741,446.532,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1929,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",19.2,,25.444444444444446,319.024,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1930,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.6,,26.537037037037038,452.62799999999993,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1931,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",14.0,,27.68518518518518,215.9,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1932,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",15.6,,27.027777777777775,387.096,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1933,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21.3,,26.58333333333334,473.202,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1934,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",4.4,,28.546296296296294,254.50799999999998,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1935,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",13.6,,24.703703703703706,488.188,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1936,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",5.8,,28.15740740740741,230.124,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1937,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.3,,27.203703703703706,292.35400000000004,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1938,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.4,,26.518518518518515,443.992,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1939,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.9,,27.685185185185187,253.23799999999997,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1940,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",10.4,,26.555555555555557,281.178,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1941,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",18.7,,25.61111111111111,399.5419999999999,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1942,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.4,,24.861111111111114,480.31399999999996,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1943,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",14.7,,26.444444444444446,280.66999999999996,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1944,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.1,,25.074074074074073,387.858,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1945,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.1,,23.185185185185187,469.8999999999999,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1946,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.5,,25.444444444444443,375.666,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1947,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.9,,24.990740740740744,378.20599999999996,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1948,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.6,,26.712962962962962,273.81199999999995,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1949,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.5,,25.009259259259256,385.318,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1950,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.8,,23.388888888888886,462.026,101,31101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1951,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.6,,22.583333333333332,573.5319999999999,101,31101,3.1158064516129027,4.05,7.454642857142857,12.82,7.6238709677419365,4.9,14.141666666666664,44.54,21.174193548387098,112.59000000000002,21.964666666666666,161.23,28.190967741935488,118.77,27.91548387096773,65.09,22.19333333333333,71.5,16.165806451612898,48.15999999999999,8.933333333333334,1.65,-0.019032258064516295,19.490000000000002
1952,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.1,,26.73148148148148,259.08,101,31101,3.670967741935484,10.629999999999999,5.145517241379311,23.97,3.8741935483870966,24.0,16.55666666666667,42.7,20.859354838709674,98.03000000000002,31.794666666666664,16.45,32.79967741935484,33.690000000000005,30.652258064516122,43.59,27.712333333333337,23.52,19.527741935483867,7.34,6.154333333333332,26.830000000000002,0.9241935483870974,5.8500000000000005
1953,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.1,,25.472222222222218,298.704,101,31101,7.157741935483872,4.890000000000001,4.887500000000001,29.25,12.58548387096774,18.740000000000002,13.097666666666665,77.86,20.55516129032259,15.29,29.755333333333333,90.82000000000001,31.45322580645161,56.40999999999999,29.580322580645163,55.550000000000004,28.412666666666663,1.13,21.281290322580645,30.779999999999998,9.296333333333331,30.259999999999998,3.969354838709677,8.59
1954,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.1,,26.694444444444443,276.09799999999996,101,31101,4.598064516129033,0.07,13.670000000000002,0.03,6.79741935483871,28.629999999999995,19.451000000000004,13.33,19.1141935483871,68.94000000000001,29.109333333333332,39.63999999999999,34.91258064516129,29.549999999999997,30.50096774193549,79.26,27.114,45.620000000000005,16.425161290322578,16.13,12.561333333333332,3.31,6.208064516129032,3.93
1955,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.3,,26.509259259259256,330.70799999999997,101,31101,-0.3696774193548387,15.049999999999999,0.5735714285714286,22.310000000000002,9.167096774193551,6.590000000000001,19.335666666666672,19.869999999999997,23.33903225806452,131.62,23.968666666666667,70.68,33.785161290322584,21.19,32.58645161290323,35.32,26.026,52.35000000000001,20.002258064516127,16.04,5.300666666666668,20.04,1.3077419354838709,11.0
1956,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.4,,26.074074074074076,314.19800000000004,101,31101,2.0641935483870966,5.509999999999999,3.33896551724138,5.409999999999999,11.913548387096775,5.01,14.148666666666667,29.83,23.475806451612904,53.209999999999994,31.137666666666668,79.26,30.265161290322574,90.4,29.428387096774188,60.67000000000001,27.958666666666666,0.82,22.14774193548387,13.370000000000001,6.914666666666666,38.03,6.67,7.640000000000001
1957,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",62.9,,23.84259259259259,466.34399999999994,101,31101,-1.261612903225807,5.37,8.823571428571428,2.1599999999999997,8.192903225806452,20.02,11.804333333333336,65.01000000000002,18.479032258064517,171.93999999999997,25.923000000000005,82.88,32.37,74.06,30.274838709677415,51.16,24.154,21.25,14.370645161290323,40.58,7.245333333333334,8.61,8.509677419354837,9.72
1958,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57.9,,24.61111111111111,496.3159999999999,101,31101,4.742903225806451,3.67,2.802857142857143,23.77,0.7019354838709678,40.11000000000001,12.977666666666668,65.86,23.997096774193544,73.04,26.63499999999999,78.34000000000002,27.920645161290317,170.57999999999996,30.84516129032258,65.71000000000001,25.304333333333336,42.66,20.05516129032258,12.65,9.833666666666666,6.4399999999999995,2.059032258064516,15.71
1959,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.0,,25.444444444444443,332.23199999999997,101,31101,3.3022580645161295,7.85,1.899642857142857,10.92,9.003548387096775,40.39,15.883333333333333,19.95,20.562258064516122,86.04999999999998,30.153666666666666,102.06,30.709032258064518,36.31,31.689677419354847,49.370000000000005,23.692999999999998,38.32,15.672903225806452,46.17,7.599000000000001,0.8,6.999354838709676,1.49
1960,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",61.1,,25.93518518518518,267.46199999999993,101,31101,-0.3754838709677418,26.889999999999997,-2.684137931034483,41.21,4.773225806451614,22.919999999999995,17.185333333333332,50.18000000000001,21.863870967741935,88.62,26.308666666666667,37.449999999999996,31.75709677419355,33.66000000000001,31.481935483870974,37.93,26.964666666666677,19.349999999999998,19.879677419354834,13.76,10.866333333333332,8.26,3.8951612903225805,13.6
1961,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",66.7,,23.842592592592595,451.35799999999995,101,31101,5.423870967741935,0.0,7.832857142857144,4.76,9.753870967741934,46.54,12.818333333333333,52.34,18.9658064516129,132.57,28.381000000000004,41.7,30.509032258064515,99.06000000000003,30.577419354838703,52.06000000000001,21.75366666666667,73.74000000000001,18.378064516129033,5.299999999999999,8.415000000000001,10.850000000000001,2.7129032258064516,5.54
1962,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65.7,,25.13888888888889,511.5559999999999,101,31101,1.2867741935483872,2.89,6.358214285714287,6.23,7.844838709677418,17.439999999999998,18.437,21.95,24.530322580645162,144.22,24.690333333333335,181.16,28.581290322580646,110.29,30.504838709677422,39.480000000000004,24.095333333333336,14.750000000000002,20.49645161290323,17.44,12.139,3.19,5.646129032258065,15.42
1963,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",69.3,,26.796296296296294,365.252,101,31101,-3.7796774193548393,23.26,7.8046428571428565,6.74,11.460645161290323,21.72,18.386999999999997,20.380000000000003,23.27838709677419,71.5,29.960333333333335,57.1,33.76709677419355,53.40999999999999,29.808709677419348,66.36,25.55933333333333,96.74000000000001,23.573548387096775,22.810000000000002,12.174666666666665,7.41,1.1422580645161298,7.98
1964,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.9,,25.65740740740741,327.65999999999997,101,31101,6.638709677419354,0.0,3.814482758620689,10.309999999999999,6.913225806451613,24.05,15.329000000000002,74.14,23.830967741935485,31.009999999999998,27.132333333333335,88.07000000000001,33.28096774193549,75.65,28.797096774193548,26.31,25.622999999999998,32.36,20.265806451612907,3.5,10.393333333333336,1.79,3.9664516129032266,2.86
1965,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82.9,,23.861111111111114,564.134,101,31101,6.95032258064516,8.85,4.9539285714285715,9.4,3.6067741935483872,6.54,18.780666666666665,24.109999999999996,23.341290322580644,85.68,24.71333333333333,173.57000000000002,29.78774193548387,125.79000000000002,28.532258064516128,51.330000000000005,17.968333333333337,103.78000000000002,20.868709677419353,42.699999999999996,12.312666666666665,1.79,4.884838709677421,22.569999999999997
1966,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91.2,,24.93518518518518,400.55799999999994,101,31101,-1.6561290322580644,12.790000000000001,-0.5585714285714289,4.669999999999999,11.460967741935486,34.77,14.142999999999997,23.700000000000003,24.957096774193555,14.219999999999999,27.461333333333336,121.10999999999999,31.75322580645161,102.77,26.791935483870976,72.35,24.53766666666667,66.37,19.877741935483876,4.17,10.382666666666667,3.8000000000000003,3.101290322580644,8.11
1967,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",82.4,,24.15740740740741,353.822,101,31101,5.440645161290322,6.09,8.159285714285714,0.54,13.958064516129031,6.26,18.21533333333333,23.490000000000002,18.314193548387088,100.15,24.134666666666668,125.39999999999998,29.269999999999992,55.19,29.71483870967742,25.61,25.30033333333334,24.19,20.59193548387097,12.91,9.379333333333333,6.27,0.6799999999999999,14.39
1968,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",94.5,,25.13888888888889,292.1,101,31101,1.5941935483870966,0.12,6.020689655172413,7.93,13.794516129032258,5.3500000000000005,15.523333333333333,38.53,18.980645161290322,60.739999999999995,29.855333333333338,30.299999999999997,31.091935483870962,37.11000000000001,29.92096774193548,121.37000000000002,25.394,4.129999999999999,20.63741935483871,14.23,8.145,17.709999999999997,0.03451612903225796,14.87
1969,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.8,,26.15740740740741,346.45599999999996,101,31101,-2.2516129032258063,16.84,1.8289285714285715,7.8100000000000005,5.098709677419356,6.960000000000001,19.025666666666666,19.320000000000004,23.593225806451617,94.40000000000002,24.89366666666667,82.82000000000001,31.175483870967742,92.71000000000001,31.262580645161293,35.41,27.01166666666666,21.86,11.332903225806453,65.89,11.003333333333334,3.73,4.882258064516128,1.98
1970,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",116.1,,26.51851851851852,279.14599999999996,101,31101,2.4319354838709675,11.67,10.005,2.0999999999999996,6.058387096774195,20.689999999999998,14.811000000000002,58.36,25.32548387096774,50.480000000000004,27.819,88.96,32.53612903225806,34.39,33.289677419354845,17.13,25.282666666666668,28.41,16.187419354838713,19.6,9.691333333333336,8.93,5.579677419354838,7.049999999999999
1971,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105.8,,24.583333333333332,460.50199999999995,101,31101,2.4929032258064514,5.03,3.2203571428571425,24.540000000000003,7.838064516129032,33.56999999999999,16.237666666666666,115.23000000000002,19.008709677419358,89.66999999999999,28.679,79.0,29.185483870967737,76.14999999999999,30.692903225806443,33.19,23.793000000000006,67.03000000000002,17.623225806451607,36.51,9.817333333333334,12.41,4.550322580645162,4.77
1972,31,101,07,7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115.6,,24.759259259259256,343.91599999999994,101,31101,1.640645161290323,5.239999999999999,8.39103448275862,0.83,15.306774193548389,7.8999999999999995,16.197,40.8,21.428387096774188,72.36999999999999,28.111666666666665,110.82,29.172258064516132,64.39,29.404516129032253,21.65,24.21833333333334,33.85999999999999,16.493548387096777,22.29,2.4600000000000004,49.3,-1.992903225806452,10.21
